target_themes,target_rating,fen,is_legal,is_puzzle,counter_intuitive,actual_themes,predicted_rating,themes_match
"['kingsideAttack', 'mate', 'mateIn1', 'middlegame', 'oneMove']",-31.0,2k1r2b/1bpp3p/1p1P2pP/p4pB1/6n1/2P5/PP1N1PP1/4R1K1 w - - 0 21,True,True,False,"['middlegame', 'mateIn1', 'mate', 'hangingPiece', 'oneMove']",585.2066650390625,True
"['crushing', 'long', 'middlegame']",-93.0,2r3k1/bp4bp/p1q3pB/3pP3/P2P4/5NN1/1n2Q1PP/2R3K1 b - - 10 29,True,False,False,,,
"['advantage', 'bishopEndgame', 'endgame', 'short']",-46.0,8/2p5/p3k2b/Pp1p1p2/1P1Pp1P1/2P1P3/5K2/8 w - - 0 39,True,False,True,,,
"['advantage', 'clearance', 'kingsideAttack', 'middlegame', 'short']",-100.0,4q1k1/3r2p1/p2Pr2p/1pp5/2p1R2b/P4P2/1P3P1P/3RQ1K1 w - - 0 28,True,False,False,,,
"['advantage', 'discoveredAttack', 'long', 'middlegame']",75.0,2b4k/1p1r2bp/1p1r2p1/1Pp1p3/2P5/P2NPP1P/1B4P1/2RR2K1 w - - 3 25,True,False,False,,,
"['crushing', 'opening', 'short']",-92.0,rnk1r3/ppp4b/2n3p1/3p4/8/1P1K4/P1PR1PPP/2bBQ2R w - - 8 26,True,False,False,,,
"['advancedPawn', 'crushing', 'endgame', 'pawnEndgame', 'promotion', 'quietMove', 'veryLong']",-28.0,8/8/1K6/7p/P7/6k1/8/8 b - - 1 45,True,False,False,,,
"['crushing', 'deflection', 'interference', 'long', 'middlegame', 'sacrifice']",-85.0,1rk5/1rp5/pq4p1/2Np4/3P4/PB1N4/1PPR3P/2K4Q b - - 0 28,True,False,False,,,
"['backRankMate', 'endgame', 'mate', 'mateIn2', 'rookEndgame', 'short']",-54.0,7k/ppp3pp/4p3/4p3/4Pr2/2P4P/PP1R2PK/8 w - - 0 31,True,True,False,"['endgame', 'mateIn2', 'mate', 'backRankMate', 'rookEndgame', 'short']",537.3240966796875,True
"['advantage', 'deflection', 'fork', 'long', 'middlegame']",127.0,4kb1r/3q1bp1/1p2ppp1/1P6/r1Pp1NPP/8/P4K2/3R1R2 w k - 0 23,True,False,True,,,
"['kingsideAttack', 'mate', 'mateIn1', 'oneMove', 'opening']",116.0,r1bqnrk1/p1p2ppp/1bp4B/4P3/3Pp3/2P3Q1/PP4PP/RN1K3R w Q - 0 15,False,False,,,,
"['crushing', 'middlegame', 'short']",-87.0,3r2k1/2p2pp1/3r1b1p/p4P2/7P/P5B1/2P2PP1/2KRRB2 b - - 0 23,True,False,False,,,
"['endgame', 'master', 'mate', 'mateIn2', 'short']",47.0,5k2/2R2r1p/1p3p1P/3rn1p1/8/2R5/1PP5/1K6 w - - 1 41,True,False,True,,,
"['advancedPawn', 'advantage', 'kingsideAttack', 'long', 'master', 'masterVsMaster', 'middlegame']",-15.0,7k/4qpp1/4r3/ppNp4/3P1P2/P1P3Nb/1P1Q3P/4R1K1 b - - 5 34,True,False,False,,,
"['long', 'mate', 'mateIn3', 'middlegame']",34.0,3Rr1k1/6pp/4n1P1/qpp2r2/5P2/pPN5/P1P3P1/K2R4 w - - 0 37,True,False,False,,,
"['mate', 'mateIn1', 'middlegame', 'oneMove']",14.0,rn4k1/p5pp/b1pr4/5p1P/Pp1P1Pq1/4Q3/1P2PP2/R1B1K2R w KQ - 0 18,True,True,False,"['middlegame', 'mateIn1', 'mate', 'oneMove']",648.1551513671875,True
['endgame'],-17.0,7k/7p/2p5/p1p5/8/2NP4/2P1QK1P/q7 w - - 0 28,True,False,False,,,
"['advantage', 'master', 'opening', 'short']",39.0,r3kb1r/ppq2bpp/2n2p2/8/2Np4/5N2/PPP1QPPP/R1B1R1K1 b kq - 3 15,True,False,False,,,
"['advantage', 'deflection', 'opening', 'short']",68.0,r1k2b1r/pp2n2p/4qn2/2p1p1p1/2P1Pp2/P2Q1N2/1P4PP/R1B2RK1 w - - 0 19,True,False,False,,,
"['crushing', 'endgame', 'hangingPiece', 'queenRookEndgame', 'short']",44.0,3rR1k1/p5p1/1p1p2q1/2pP3p/8/5rP1/P4P1P/R5K1 w - - 0 28,False,False,,,,
"['mate', 'mateIn2', 'middlegame', 'short']",-2.0,6k1/r1r3bp/6p1/3p1bP1/1B3P1P/P3R3/1pP5/1K2R3 w - - 0 31,True,False,True,,,
"['crushing', 'defensiveMove', 'endgame', 'master', 'short']",115.0,6k1/8/6r1/4pNr1/RpPpPp2/1P1P4/5R2/3K4 b - - 17 58,True,False,True,,,
"['kingsideAttack', 'mate', 'mateIn2', 'middlegame', 'short']",91.0,6k1/5ppp/p3r3/1p3p2/1P2bq2/2P2Nb1/P5P1/R2Q1KB1 w - - 0 26,True,True,False,"['middlegame', 'mateIn2', 'mate', 'kingsideAttack', 'short']",602.0936889648438,True
"['bishopEndgame', 'clearance', 'crushing', 'endgame', 'long']",-119.0,8/8/1p2p3/pP1pPpk1/P2P1pPp/5P1P/8/1bKB4 b - - 1 63,True,False,False,,,
"['advancedPawn', 'crushing', 'endgame', 'master', 'pin', 'short']",113.0,6k1/4r1bp/5P2/p1p3B1/1p6/n7/7P/7K w - - 0 29,True,False,False,,,
"['crushing', 'defensiveMove', 'endgame', 'short']",119.0,1r6/5k2/4p3/1r2P3/7P/p2R1PP1/R1P1N3/K7 b - - 0 34,True,True,False,"['endgame', 'mateIn1', 'mate', 'oneMove']",850.3009643554688,False
"['advantage', 'defensiveMove', 'middlegame', 'short']",62.0,1r1r2k1/2p3pp/p4pq1/2P2b2/P2p4/1PRQ2P1/2B2P1K/5R2 w - - 6 32,True,False,False,,,
"['endgame', 'fork', 'mate', 'mateIn2', 'short']",-31.0,2k1r3/pp2r1p1/2p5/6p1/1PR5/6Pp/P4P1P/3Q2KB b - - 0 30,True,True,False,"['endgame', 'mateIn2', 'mate', 'fork', 'short']",574.6427612304688,True
"['advantage', 'defensiveMove', 'hangingPiece', 'long', 'middlegame']",-82.0,5r2/p2b1k2/1p2p3/n2p1q2/3P1P2/Q1P1P3/Pr1R4/1K6 w - - 1 36,True,False,False,,,
"['crushing', 'master', 'middlegame', 'short']",11.0,4r1k1/p1q3rp/1p2bR2/2n1P2P/5Q2/P5p1/1PP3P1/1K3R2 w - - 8 37,True,True,False,"['middlegame', 'mateIn2', 'mate', 'kingsideAttack', 'short']",980.6385498046875,False
"['advantage', 'endgame', 'fork', 'short']",19.0,3r2k1/5ppp/1pprp3/p3Q3/P7/1P3R2/6PP/B5K1 b - - 0 20,True,False,False,,,
"['crushing', 'defensiveMove', 'endgame', 'hangingPiece', 'short']",-76.0,8/1KQ1rk2/6p1/5p2/4pP2/4P1P1/8/2q5 w - - 24 77,True,False,False,,,
"['advantage', 'fork', 'middlegame', 'short']",106.0,1qr3k1/5ppp/5b2/3p4/p2P4/2R1BN2/2b2PPP/4R1K1 w - - 0 28,True,False,False,,,
"['crushing', 'endgame', 'long']",30.0,8/2kr4/1pQ1q1p1/4Pp1p/8/6P1/P6P/1KR2R2 b - - 0 27,True,False,False,,,
"['crushing', 'endgame', 'short']",-58.0,8/1r3pk1/2p2bp1/7p/p4N2/3pP1P1/3R2BP/7K b - - 1 32,True,False,False,,,
"['advantage', 'endgame', 'exposedKing', 'pin', 'veryLong']",-62.0,6k1/1p3r1p/p3p1pP/2q2pP1/b4P2/8/1PPR4/3R2K1 w - - 0 30,True,False,False,,,
['endgame'],-103.0,1r6/1pQ3kp/p5p1/8/N7/1PP1p3/1P4PP/3r1R1K b - - 0 44,True,False,True,,,
"['advantage', 'endgame', 'fork', 'short']",55.0,4r3/4r1k1/pp3n1p/2p2PpP/P1b3P1/8/1P2R3/4R1K1 w - - 0 49,True,False,False,,,
"['clearance', 'crushing', 'middlegame', 'pin', 'veryLong']",30.0,2k3r1/1p1r1pq1/p6p/8/4R3/P1P5/1PB2RPP/3Q3K b - - 16 39,True,False,False,,,
"['crushing', 'discoveredAttack', 'exposedKing', 'long', 'middlegame']",-42.0,2r1kn2/4br2/2p1p3/1b6/p1RP1P2/P3P1P1/1BRK3P/8 w - - 10 37,True,False,False,,,
"['crushing', 'endgame', 'master', 'veryLong']",31.0,7k/pp4rp/1b6/5r2/1P6/P3R1P1/6BP/4R2K w - - 0 31,True,False,False,,,
"['crushing', 'middlegame', 'short']",66.0,8/3rrkp1/1Bp5/PpN2p1p/1np2P2/4R1P1/2b2N1P/4R1K1 b - - 3 46,True,False,False,,,
"['crushing', 'deflection', 'endgame', 'short']",-64.0,4k3/3rb1r1/8/p1p1P2R/PpP5/7P/6PK/8 w - - 0 39,True,False,False,,,
"['mate', 'mateIn2', 'middlegame', 'sacrifice', 'short']",-81.0,4rk2/Qpp1qpp1/3p4/2nP4/8/1PP4p/P1B4P/RN5K b - - 1 31,True,False,False,,,
"['crushing', 'endgame', 'fork', 'queenRookEndgame', 'short']",-109.0,4rk2/1p6/2p5/P2pr3/1P3P2/6p1/2K1R3/6Q1 b - - 0 45,True,False,False,,,
"['backRankMate', 'endgame', 'mate', 'mateIn2', 'short']",5.0,r4q1k/p5pp/6r1/8/1P1P4/7P/3B1RP1/5RK1 w - - 0 33,True,True,False,"['endgame', 'mateIn2', 'mate', 'backRankMate', 'short']",599.9559936523438,True
"['backRankMate', 'long', 'mate', 'mateIn3', 'middlegame']",-59.0,1k6/pppr3p/4R2R/bb1p4/3P4/1B3rq1/PPP5/1K6 w - - 0 35,True,True,False,"['middlegame', 'mateIn2', 'mate', 'backRankMate', 'short']",694.5254516601562,True
"['advantage', 'deflection', 'long', 'middlegame']",-57.0,2k5/1qp1n1r1/1rb1Pp2/p2p1P2/P2P2R1/KPPR3p/8/6Q1 w - - 1 38,True,False,True,,,
"['crushing', 'fork', 'middlegame', 'short']",121.0,r2q2k1/p1p1r1pp/2p2n2/2b3N1/8/2P5/PP3PPP/R1BNR1K1 w - - 0 16,True,False,True,,,
"['advantage', 'endgame', 'master', 'short']",-9.0,4r2k/4q3/p3r1p1/2p5/1pPp1P2/1P3P2/P4Q2/1K5R b - - 0 42,True,False,False,,,
"['crushing', 'defensiveMove', 'endgame', 'master', 'short']",47.0,7r/7P/8/7R/1b1B2P1/1N1k4/1P1p4/3K4 b - - 0 44,True,False,True,,,
"['mate', 'mateIn2', 'middlegame', 'short']",-77.0,3r1rk1/p4ppp/1p6/1R2p3/2Q1Pn2/5P2/B1P3PP/3R3K b - - 0 30,True,True,False,"['middlegame', 'mateIn2', 'mate', 'hangingPiece', 'kingsideAttack', 'short']",813.1719970703125,True
"['advantage', 'discoveredAttack', 'middlegame', 'short']",-91.0,2r2nk1/2q3bp/pp3pp1/3p4/2QP1PP1/4P3/PP2B2P/2R3K1 w - - 0 23,True,False,False,,,
"['endgame', 'master', 'mate', 'mateIn2', 'short']",3.0,4r1k1/2p2p1p/p1b2PpB/8/3q4/1P5P/P3RPP1/4R1K1 w - - 0 34,True,True,False,"['endgame', 'mateIn2', 'mate', 'short']",535.0056762695312,True
"['advantage', 'endgame', 'short']",2.0,4rk2/p3rppp/1p6/3B4/1P6/R2p4/2pB2PP/2R3K1 b - - 1 26,True,False,True,,,
"['crushing', 'endgame', 'master', 'pin', 'short']",71.0,3r1k2/p3n1pp/1p2p3/3rNpP1/1P1RKP2/1B2P3/P6P/8 w - - 0 28,True,False,False,,,
"['endgame', 'mate', 'mateIn2', 'short']",114.0,8/1p3k2/p4b2/4q3/5p2/7Q/PP3RPP/4R2K b - - 0 32,True,True,False,"['endgame', 'mateIn2', 'mate', 'fork', 'hangingPiece', 'short']",679.042236328125,True
"['endgame', 'mate', 'mateIn1', 'oneMove', 'queenEndgame']",-109.0,7k/2p3pp/ppq5/8/1P6/P3P2P/6P1/3Q2K1 w - - 0 29,True,True,False,"['endgame', 'mateIn2', 'mate', 'backRankMate', 'queenEndgame', 'short']",612.79248046875,True
"['crushing', 'long', 'middlegame']",-89.0,1k1r4/3q1p1p/pr5n/1p2P1p1/3Q4/4N3/4BPPP/2RR2K1 b - - 0 33,True,False,False,,,
"['crushing', 'deflection', 'endgame', 'knightEndgame', 'short']",-15.0,8/8/7p/1p6/2p4P/nkP5/3KN3/8 w - - 11 51,True,False,False,,,
"['advancedPawn', 'bishopEndgame', 'crushing', 'defensiveMove', 'endgame', 'veryLong']",48.0,8/8/1k5p/2p3p1/K1Pp2P1/5B2/8/8 b - - 0 59,True,False,False,,,
"['advantage', 'endgame', 'short']",-53.0,1r3k2/p3qpb1/3p4/3P2pp/B2p4/2RP2P1/P4PP1/2R3K1 w - - 0 23,True,False,False,,,
"['advantage', 'middlegame', 'short']",-127.0,2r2bk1/2rn2p1/5p1p/3p4/3P4/5N1P/Q4PPB/2R3K1 b - - 0 27,True,True,False,"['middlegame', 'mateIn2', 'mate', 'backRankMate', 'hangingPiece', 'short']",584.754638671875,True
"['kingsideAttack', 'master', 'mate', 'mateIn2', 'middlegame', 'short']",-52.0,r2r2k1/pp2Qn1p/6p1/5pN1/P3n3/8/1P4PP/R1B3K1 b - - 3 21,True,True,False,"['middlegame', 'mateIn1', 'mate', 'oneMove']",678.3613891601562,False
"['crushing', 'endgame', 'fork', 'rookEndgame', 'short']",-68.0,k7/4r2p/5r2/1K6/p1PB4/8/5P1P/8 w - - 0 42,True,False,False,,,
"['crushing', 'endgame', 'long']",-50.0,4rrk1/5R1p/p3p1pP/8/p5P1/1q2P3/5QK1/5R2 w - - 1 40,True,False,False,,,
"['crushing', 'defensiveMove', 'endgame', 'master', 'rookEndgame', 'veryLong']",70.0,8/1K4k1/r7/6pp/1R6/1P3P2/8/8 w - - 0 56,True,False,False,,,
"['endgame', 'mate', 'mateIn2', 'sacrifice', 'short']",81.0,5rk1/6p1/p3pr2/2p1Q1N1/2P3Pn/7p/P6P/3R3K b - - 0 36,True,True,False,"['endgame', 'mateIn2', 'mate', 'short']",712.8447875976562,True
"['advantage', 'long', 'middlegame']",74.0,4r2k/pp3bp1/8/5pP1/1r5p/8/3R1B2/K2B3R w - - 8 79,True,False,False,,,
"['advantage', 'discoveredAttack', 'endgame', 'short']",117.0,2r2k2/2p3p1/2p1rp1p/8/p1Q5/P1B5/2P2PPP/R4K2 b - - 1 36,True,False,True,,,
"['advantage', 'endgame', 'fork', 'long', 'sacrifice']",-100.0,4r1k1/5pp1/p1b3q1/1p4P1/2pp1P2/P3R3/1P2Q1PK/4B3 w - - 5 33,True,True,False,"['endgame', 'advantage', 'short']",914.2343139648438,False
"['advantage', 'discoveredAttack', 'middlegame', 'pin', 'short']",-90.0,2r3k1/1b1r2p1/p3q2p/5p2/P1B2P2/4b1PP/4Q1PB/7K w - - 0 30,True,False,False,,,
"['crushing', 'endgame', 'long', 'rookEndgame']",34.0,4RR2/7k/8/3P4/P1P4p/1r4pP/6P1/6K1 b - - 0 53,True,False,False,,,
"['endgame', 'hangingPiece', 'mate', 'mateIn1', 'oneMove', 'queensideAttack']",-109.0,2krQ3/ppp5/4P1p1/1P5p/n4p2/7P/2P2PKB/4q3 w - - 4 42,True,False,False,,,
"['mate', 'mateIn1', 'middlegame', 'oneMove']",-105.0,rn2r1k1/ppp2ppp/8/3P3q/2PP4/4Q3/P5PP/R3R1K1 w - - 0 24,True,True,False,"['middlegame', 'mateIn1', 'mate', 'hangingPiece', 'kingsideAttack', 'oneMove']",522.0399780273438,True
"['crushing', 'discoveredAttack', 'long', 'master', 'middlegame']",50.0,3r2k1/4bpp1/p4n2/1p1B4/6b1/3RP1Pp/PP2NP1P/3R1K2 w - - 4 24,True,False,False,,,
"['crushing', 'defensiveMove', 'endgame', 'hangingPiece', 'short']",-24.0,8/8/8/2P4k/p6q/Pr3p1Q/1P5K/2r5 w - - 7 60,True,False,False,,,
"['advantage', 'master', 'middlegame', 'short']",60.0,6k1/p7/1p1b1Pp1/n1pP4/2P1R3/PnBKP3/7r/2R5 w - - 5 37,True,False,False,,,
"['advantage', 'endgame', 'fork', 'short']",-109.0,1q5k/pp4p1/1n4Pr/8/7P/P7/1P2RP2/4R1K1 w - - 1 38,True,True,False,"['endgame', 'mateIn2', 'mate', 'fork', 'short']",514.7203979492188,True
"['advantage', 'long', 'middlegame']",7.0,4qrk1/2p2qpp/p1p1pr2/3p4/3PP3/2N1Q1P1/PPP4P/4RR1K b - - 1 20,True,False,False,,,
"['mate', 'mateIn1', 'oneMove', 'opening']",63.0,r4k1r/1b1p1ppp/p1n5/1pPq1n2/1p6/5N2/PPP1QPPP/RN2R1K1 w - - 6 15,True,False,True,,,
"['crushing', 'endgame', 'hangingPiece', 'master', 'short']",92.0,8/4rP2/3kP3/p2p4/3P2B1/1K2p3/2p3PP/Qq6 w - - 4 49,True,False,False,,,
"['advantage', 'opening', 'short']",51.0,r1q1k2r/pp3ppp/3bpn2/1b1p4/8/2Q1P3/PP3PPP/RNR1K3 w Qkq - 0 13,True,False,False,,,
"['advantage', 'endgame', 'rookEndgame', 'short', 'skewer']",66.0,7r/R1p5/1p1k3p/8/7p/3r4/5PP1/5RK1 w - - 0 30,True,False,True,,,
"['master', 'mate', 'mateIn1', 'middlegame', 'oneMove']",-49.0,r1b2k1r/3p1ppp/1pp2q2/3p2b1/8/PN1B4/2P1QPPP/4R1K1 w - - 1 20,True,True,False,"['middlegame', 'mateIn1', 'mate', 'oneMove']",673.2638549804688,True
"['endgame', 'mate', 'mateIn2', 'short']",0.0,4k1r1/3n1ppp/3Pp3/8/3r4/B7/5PPP/2R2R1K w - - 0 29,True,False,False,,,
"['kingsideAttack', 'mate', 'mateIn1', 'middlegame', 'oneMove']",-70.0,1r3r1k/pb4p1/1pp1p3/3pp2q/3P1P2/2P1P2R/PP1B2PP/R5K1 w - - 0 19,True,False,False,,,
"['backRankMate', 'mate', 'mateIn1', 'middlegame', 'oneMove']",-84.0,4r1k1/1p3ppp/2p2n2/p1Pp4/1n1P4/1P3B2/P4PPP/R1N1Q1K1 b - - 0 22,True,True,False,"['middlegame', 'mateIn1', 'mate', 'backRankMate', 'hangingPiece', 'oneMove']",667.1779174804688,True
"['crushing', 'long', 'middlegame']",14.0,3r2k1/1p1q1pp1/n3pb1p/8/Np2Q3/1P3NP1/P2R1P1P/6K1 b - - 2 26,True,False,False,,,
"['crushing', 'endgame', 'exposedKing', 'fork', 'long', 'sacrifice']",-121.0,2k5/2r3p1/1qN1p2p/R4p1P/2pP4/2P3P1/P1K5/8 w - - 0 36,True,False,True,,,
"['kingsideAttack', 'mate', 'mateIn2', 'middlegame', 'sacrifice', 'short']",-55.0,r6k/p2pqp1p/2b2r2/2p5/1nP2P1P/N3p1QK/PP2B3/6Rn w - - 0 28,True,True,False,"['middlegame', 'mateIn1', 'mate', 'oneMove']",837.3776245117188,False
"['crushing', 'endgame', 'long', 'rookEndgame']",49.0,1r1r2k1/p4pp1/1p6/1P2p3/4P1p1/2PR4/P4P1P/3R2K1 w - - 0 25,True,True,False,"['endgame', 'crushing', 'rookEndgame', 'short']",478.7851867675781,True
"['advantage', 'middlegame', 'short']",99.0,4r1k1/2p1qpp1/1p1p3p/1Qp3N1/3P2P1/P1P1RN2/1P3P1P/2K5 b - - 0 18,True,False,False,,,
"['advantage', 'deflection', 'middlegame', 'short']",60.0,2k4r/pb1p1Rb1/2p1p1p1/2B1P3/PPr3P1/8/6K1/5R2 w - - 8 29,True,False,False,,,
"['advantage', 'endgame', 'short', 'skewer']",17.0,4k1r1/pp3p1p/2RPp3/1r3p2/1P1b4/6P1/P4P1P/2R3K1 w - - 0 21,True,False,False,,,
"['attraction', 'crushing', 'long', 'middlegame', 'sacrifice']",107.0,5k2/2q1rp2/1pB5/1Pb5/3R1pp1/8/1P3PP1/2BR1K2 w - - 0 29,True,False,False,,,
"['endgame', 'mate', 'mateIn1', 'oneMove']",89.0,1k1r2r1/pp5q/3b4/8/3P4/2P1PQ2/P3BKP1/8 w - - 0 33,True,False,True,,,
"['crushing', 'long', 'master', 'middlegame']",37.0,2r3k1/1pq2pbp/3np3/1Prp1p2/5P1p/3BPN2/4QBPP/2R3KR b - - 4 24,True,False,False,,,
"['crushing', 'deflection', 'long', 'middlegame']",-79.0,2r4k/2r4p/4p1p1/NP3p2/P4P1n/2RRP3/7P/2B4K b - - 0 36,True,False,True,,,
"['endgame', 'mate', 'mateIn1', 'oneMove', 'queenEndgame']",-119.0,8/k2q4/1p6/p4p2/2P5/7Q/1P5P/7K b - - 0 42,True,False,False,,,
"['advantage', 'fork', 'middlegame', 'short']",45.0,1k3r2/bp4q1/2b1p2p/3pP3/3P3N/2P4P/5RP1/5RK1 w - - 0 32,True,False,False,,,
"['endgame', 'master', 'mate', 'mateIn2', 'short']",40.0,n1k5/1p1r3p/pP3p1B/6p1/6P1/2Pp4/1K5P/4R3 w - - 2 35,True,False,False,,,
"['bishopEndgame', 'crushing', 'defensiveMove', 'endgame', 'long', 'quietMove']",125.0,8/7K/6p1/8/6k1/3p4/3B4/8 b - - 0 53,True,True,True,"['endgame', 'advantage', 'advancedPawn', 'quietMove', 'bishopEndgame', 'veryLong']",1788.97998046875,False
"['advantage', 'defensiveMove', 'middlegame', 'short']",70.0,4Rrkr/1p4pp/p1pp4/2q2b2/2P5/2NP4/P4PPP/3QR2K b - - 0 24,True,False,False,,,
"['backRankMate', 'endgame', 'mate', 'mateIn1', 'oneMove']",-31.0,4r1k1/1pr2ppp/p7/P1Bp1b1n/3P4/2P2P2/5P1P/4R1K1 w - - 0 29,True,True,False,"['endgame', 'mateIn1', 'mate', 'backRankMate', 'hangingPiece', 'oneMove']",586.7791748046875,True
"['bishopEndgame', 'crushing', 'endgame', 'long']",53.0,8/8/8/5k1p/2bP1pp1/2K2P1P/3B2P1/8 b - - 0 44,True,False,True,,,
"['backRankMate', 'endgame', 'mate', 'mateIn2', 'rookEndgame', 'short']",-56.0,k7/1r3p1p/p7/P7/8/2P1P3/3R1PPP/6K1 b - - 2 42,True,True,False,"['endgame', 'mateIn2', 'mate', 'backRankMate', 'rookEndgame', 'short']",524.7572021484375,True
"['crushing', 'fork', 'long', 'middlegame', 'trappedPiece']",-55.0,7r/1p1b2kq/2p1p1r1/1p1pPp2/pP1P1P2/P3P1Q1/6R1/6RK w - - 0 36,True,False,True,,,
"['crushing', 'fork', 'middlegame', 'short']",-120.0,2k4r/pp1n1q2/2nr3p/2p1p3/2P1P2P/PP1Q1P2/3K4/3R2NR w - - 0 24,True,False,False,,,
"['mate', 'mateIn1', 'middlegame', 'oneMove']",-15.0,5k1r/pp3ppq/2n5/6B1/2P2P2/6p1/PPQ4P/3R1BNK b - - 0 26,True,False,False,,,
"['backRankMate', 'mate', 'mateIn2', 'middlegame', 'short']",104.0,2kr3r/ppp1Rppp/1n6/8/5B2/2P5/PP3PPP/RN4K1 b - - 0 15,True,True,False,"['middlegame', 'mateIn2', 'mate', 'backRankMate', 'short']",639.5874633789062,True
"['advantage', 'endgame', 'queensideAttack', 'veryLong']",110.0,1k6/p3R3/Bppr1r2/3p4/2PP2p1/3PKbPp/P6P/8 w - - 1 32,True,False,False,,,
['middlegame'],125.0,3r4/4kppp/1pN1p1n1/3q4/1P2p3/6B1/1PR2PPP/Q5K1 b - - 0 30,True,False,True,,,
"['advantage', 'defensiveMove', 'endgame', 'veryLong']",-49.0,6k1/5prp/1p2p1p1/8/q2Q1PP1/2P4P/Pr6/K2R4 w - - 0 31,True,False,False,,,
"['deflection', 'mate', 'mateIn2', 'middlegame', 'short']",95.0,6k1/5p1p/p1b1pPpb/4P3/2PR2P1/rr6/4K2P/1B1R4 w - - 3 28,True,False,False,,,
"['crushing', 'endgame', 'fork', 'long']",119.0,2r4k/1r1p1ppp/p7/2q5/1n4P1/1PP2P2/PKQ4P/2R5 w - - 0 31,True,False,True,,,
"['crushing', 'intermezzo', 'middlegame', 'short']",-45.0,6k1/p2r1ppp/bp1qnb2/3Qp3/4P3/P4P2/1PP2RPP/3R2K1 w - - 0 21,True,False,False,,,
['endgame'],-1.0,1k1r4/ppb2p2/8/Q7/8/7P/P4PP1/6K1 b - - 0 34,True,False,False,,,
"['crushing', 'deflection', 'discoveredAttack', 'endgame', 'exposedKing', 'long', 'rookEndgame']",-78.0,8/6pp/r3kr2/8/2P1p1P1/4P3/3K3P/R7 w - - 1 35,True,False,False,,,
"['crushing', 'fork', 'long', 'middlegame']",-80.0,r3r1k1/1b1q3p/p1n1Rpp1/1p1p2p1/2pP4/8/PPPNQPPP/4R1K1 w - - 0 18,True,False,False,,,
"['advancedPawn', 'advantage', 'attraction', 'deflection', 'discoveredAttack', 'middlegame', 'pin', 'sacrifice', 'veryLong']",78.0,2k1r3/p1p2r2/1pP1P1p1/8/2Qp1P1p/2K5/PB3q2/2R4B w - - 5 38,True,False,False,,,
"['advantage', 'defensiveMove', 'endgame', 'short']",-62.0,8/1p1Q2k1/3b1p1p/p2Pr3/2BP4/6PP/8/7K b - - 2 30,True,False,False,,,
"['crushing', 'endgame', 'short']",103.0,r4rk1/p5qp/1pp2p2/4p3/3P2RP/3P2Q1/1PP5/7K w - - 0 31,True,False,False,,,
"['crushing', 'endgame', 'rookEndgame', 'short']",-74.0,7k/3r3p/p4prp/2p5/2P1pP2/1P1R4/6PP/3R2K1 w - - 0 34,True,False,False,,,
"['crushing', 'defensiveMove', 'endgame', 'long', 'rookEndgame']",-103.0,8/K4kp1/3p1p1p/2p1pP1P/p3P1R1/1rPP1P2/rP4R1/8 w - - 0 29,True,False,False,,,
"['crushing', 'deflection', 'endgame', 'interference', 'long']",-105.0,1R6/3b1r1p/2p1p1pP/p2kP3/P2P2P1/2P1K3/3R4/8 w - - 0 31,True,False,False,,,
"['crushing', 'endgame', 'short']",40.0,3r4/5kp1/3r3p/4R3/5n2/P1B2P1P/1P6/5K2 b - - 2 41,True,False,False,,,
"['advantage', 'discoveredAttack', 'kingsideAttack', 'long', 'middlegame']",30.0,r1b2r1k/pp1p2pp/3P4/q2BB2n/4p3/2P5/P1P2P1P/R4R1K w - - 0 20,True,False,False,,,
"['attraction', 'crushing', 'kingsideAttack', 'middlegame', 'short']",52.0,4r3/1b3p1k/p2Brp1p/2P3p1/2B5/6PR/P4P1P/4R1K1 b - - 4 28,True,False,False,,,
"['endgame', 'master', 'mate', 'mateIn1', 'oneMove', 'rookEndgame']",118.0,4r2k/6p1/6P1/1p1p3p/p7/P7/1P4P1/4R1K1 w - - 0 39,True,True,False,"['endgame', 'mateIn1', 'mate', 'hangingPiece', 'rookEndgame', 'oneMove']",642.677978515625,True
"['advancedPawn', 'crushing', 'endgame', 'long', 'promotion']",-106.0,3r1qK1/8/2k4P/1p6/3p4/8/5Q1P/8 w - - 0 38,True,False,False,,,
"['crushing', 'endgame', 'fork', 'short']",78.0,8/2r3k1/3b4/3p4/Pp1PpPpP/8/2Q3P1/K4R2 b - - 0 37,True,False,False,,,
"['crushing', 'middlegame', 'short']",51.0,3q2k1/p4pp1/4b2p/n1R2P2/P2r2B1/4Q2P/5PP1/R5K1 b - - 0 29,True,False,False,,,
"['mate', 'mateIn2', 'middlegame', 'short']",9.0,1k2r3/pp1n1rpB/2pq4/1P6/5p2/8/3B1P1P/2R1R1K1 w - - 0 35,True,False,False,,,
"['advantage', 'endgame', 'master', 'short']",-99.0,4r1k1/p6p/2b3p1/1pNpR3/5nP1/1PP2r1P/P4P2/4R2K w - - 0 31,True,False,False,,,
"['mate', 'mateIn1', 'oneMove', 'opening']",33.0,r1b3k1/p1q3pp/1pn2b1n/2pn4/5p2/2P2N1P/PP1P2PK/R1BBQR2 w - - 0 19,True,True,False,"['middlegame', 'mateIn1', 'mate', 'oneMove']",701.1597900390625,True
"['deflection', 'endgame', 'mate', 'mateIn2', 'queensideAttack', 'short']",-98.0,1kb5/ppp5/3p1p1b/3P1Q2/P1P2Ppp/1P4PP/3q4/R5K1 w - - 0 29,True,False,True,,,
