target_themes,target_rating,fen,is_legal,is_puzzle,counter_intuitive,actual_themes,predicted_rating,themes_match
"['crushing', 'endgame', 'hangingPiece', 'long', 'quietMove']",1899.0,8/b1p5/p7/2p5/P2PpkNp/1PP2P2/4KP2/8 w - - 0 39,True,False,True,,,
"['crushing', 'endgame', 'long', 'quietMove']",1766.0,8/2q2p1k/2p1r1p1/2P4p/7P/2Q3P1/3R1P1K/8 b - - 2 39,True,False,False,,,
"['endgame', 'mate', 'mateIn1', 'oneMove']",1108.0,6k1/p4pp1/7p/8/P1R5/1P2Pn1q/7P/5Q1K b - - 7 36,True,True,False,"['endgame', 'mateIn1', 'mate', 'hangingPiece', 'oneMove']",875.8151245117188,True
"['advantage', 'attraction', 'fork', 'long', 'middlegame']",1471.0,1k5r/1p4pp/p4n2/P3p3/8/NBn1P3/1P1R1PPP/2r2RK1 b - - 2 21,True,False,False,,,
"['advancedPawn', 'crushing', 'defensiveMove', 'endgame', 'fork', 'queenRookEndgame', 'quietMove', 'veryLong']",2310.0,8/6k1/5r2/5p2/3P4/6pQ/8/3K4 b - - 2 49,True,False,False,,,
"['crushing', 'defensiveMove', 'endgame', 'master', 'short']",2212.0,8/4kp2/1p4b1/1Np3pp/p1P2PP1/P3K2P/1P6/8 b - - 0 49,True,False,False,,,
"['mate', 'mateIn1', 'middlegame', 'oneMove', 'pin']",1853.0,5kr1/2p1q3/2QpPp2/4b2p/1pP4P/6r1/6B1/2B1R2K w - - 0 32,True,False,False,,,
"['endgame', 'mate', 'mateIn2', 'short']",1346.0,6k1/1p3ppp/p1pp4/4qQN1/P1P5/1P5P/5PP1/b5K1 w - - 2 23,True,False,False,,,
"['bishopEndgame', 'crushing', 'endgame', 'long']",2538.0,8/8/p7/2p5/2P1k3/PP4p1/4KB2/8 b - - 0 40,True,False,False,,,
"['kingsideAttack', 'master', 'mate', 'mateIn1', 'middlegame', 'oneMove']",658.0,r3q2k/pp5p/2n2r2/2pp4/2Pp4/1P2P2Q/PKB4P/6R1 w - - 8 28,True,True,False,"['middlegame', 'mateIn1', 'mate', 'kingsideAttack', 'oneMove']",918.6928100585938,True
"['crushing', 'fork', 'opening', 'short']",1167.0,r1b1kb1r/pp2nppp/q3p3/2pN4/3pP3/8/PPPB1PPP/R2QR1K1 w kq - 2 12,True,True,False,"['opening', 'advantage', 'fork', 'short']",917.5414428710938,True
"['mate', 'mateIn2', 'middlegame', 'queensideAttack', 'short']",959.0,1k1r3r/pBp1npp1/4b2q/2Np4/3P3p/4p1P1/PPP3PP/R1B2RK1 w - - 3 19,True,False,False,,,
"['advantage', 'endgame', 'long', 'rookEndgame']",1985.0,2k3r1/ppp5/8/8/5R1p/2P3Pr/PP1R2K1/8 b - - 2 35,True,False,False,,,
"['advantage', 'middlegame', 'short']",1146.0,2rq1rk1/pp1nbppp/5n2/2pp2B1/8/1B1P3P/PPP1QPP1/RN2R1K1 b - - 0 13,True,False,False,,,
"['advancedPawn', 'advantage', 'endgame', 'long', 'rookEndgame']",1979.0,8/7p/pr1P1p2/2k3p1/2P5/1p5P/5PP1/3R2K1 w - - 0 42,True,False,False,,,
"['advantage', 'middlegame', 'short']",1818.0,r2q1k1r/pp3pp1/1b1P1n1p/n4b2/Q1B5/2N1BN2/PP3PPP/R4K2 w - - 3 17,True,False,True,,,
"['mate', 'mateIn2', 'middlegame', 'short']",1154.0,rn4k1/p1pb2pp/1p6/3p4/3Pn2q/2NBPP2/PPQ1K2P/R1B4R b - - 2 16,True,False,False,,,
"['advantage', 'fork', 'opening', 'short']",1387.0,rnbqk2r/pp3ppp/3p1n2/3Pp3/1b6/2N5/PP1B1PPP/R2QKBNR w KQkq - 0 9,True,True,False,"['opening', 'advantage', 'fork', 'short']",1289.11572265625,True
"['advantage', 'opening', 'short']",1677.0,rn2k2r/ppp2ppp/3bp3/7q/3P1BnN/5B2/PPP2PP1/RN1Q1RK1 b kq - 3 10,True,False,False,,,
"['crushing', 'endgame', 'fork', 'master', 'short']",1945.0,4r3/1k6/p1p5/3p4/1B2p1N1/P7/1PP1qPQ1/1K6 b - - 1 32,True,False,False,,,
"['crushing', 'endgame', 'long']",1109.0,2r3k1/1p3ppp/p2q4/3R4/P2PpP2/1Q2P3/6PP/2r2RK1 w - - 1 28,True,False,False,,,
"['deflection', 'fork', 'mate', 'mateIn2', 'middlegame', 'short']",1611.0,5bk1/1b4pp/1p2r3/p3Pp1Q/4qP2/2n3RP/6P1/2B3K1 w - - 2 38,True,False,False,,,
"['endgame', 'mate', 'mateIn1', 'oneMove', 'smotheredMate']",1078.0,6rk/2p3pp/7N/b2PPN2/2p5/2P4P/4qPP1/6K1 w - - 0 33,True,True,False,"['endgame', 'mateIn1', 'mate', 'smotheredMate', 'oneMove']",991.77490234375,True
"['advantage', 'kingsideAttack', 'opening', 'pin', 'short']",1354.0,rnb2rk1/pp3ppp/1q3b2/8/4P3/PP3N2/1P3QPP/RNB1R1K1 b - - 1 15,True,False,False,,,
"['crushing', 'hangingPiece', 'middlegame', 'short']",2033.0,r4rk1/3n3p/pq2p1p1/8/Pp6/1b3N1Q/1PR2PPP/R3R1K1 w - - 0 24,True,False,False,,,
"['advantage', 'middlegame', 'veryLong']",1427.0,r3kb1r/p1Q1qppp/p7/1b1NP3/3P4/4B3/PP3PPP/R3K2R b KQkq - 0 15,True,False,False,,,
"['advancedPawn', 'advantage', 'deflection', 'endgame', 'kingsideAttack', 'long', 'master', 'sacrifice']",1700.0,r5k1/1pp2r1p/3p1QpP/8/p1q1P3/2N2PR1/PP4P1/2K5 w - - 1 26,True,False,False,,,
"['advantage', 'middlegame', 'short']",1885.0,r1b1k3/1p2nrbQ/p6p/2Npq2P/4p3/1BP1BpP1/PP6/4RR1K w q - 9 30,True,False,True,,,
"['kingsideAttack', 'mate', 'mateIn1', 'oneMove', 'opening']",641.0,r2q1rk1/pb3ppp/1p2p3/2pnP3/8/2n2N2/PPQ2PPP/1BR2RK1 w - - 0 15,True,True,False,"['opening', 'mateIn1', 'mate', 'kingsideAttack', 'oneMove']",833.27392578125,True
"['advantage', 'fork', 'long', 'middlegame']",1911.0,r4rk1/ppp3pp/2np1q2/8/1PP2pb1/P1NP1NP1/4BP1P/1R1Q1RK1 b - - 0 14,True,False,False,,,
"['crushing', 'endgame', 'fork', 'short']",890.0,8/6p1/1R3pkp/6p1/1n3P2/4K1P1/8/8 b - - 0 41,True,True,False,"['endgame', 'crushing', 'fork', 'short']",844.17919921875,True
"['attraction', 'crushing', 'kingsideAttack', 'middlegame', 'sacrifice', 'veryLong']",2186.0,7r/pQ2R1p1/2p2pk1/3p4/3P1Pp1/5qPr/PP2R2P/4B1K1 b - - 2 27,True,False,True,,,
"['mate', 'mateIn1', 'middlegame', 'oneMove', 'triangleMate']",1210.0,r4rb1/p4pk1/p4R2/1p2q3/2p1P3/P7/3Q2PP/1R5K w - - 2 29,True,True,False,"['middlegame', 'mateIn1', 'mate', 'oneMove']",1057.487060546875,True
['endgame'],2396.0,8/2k2r2/4p3/1R2n3/2P1P3/3Pp2P/5q2/3Q2RK b - - 1 35,True,True,False,"['endgame', 'advantage', 'defensiveMove', 'long']",2320.671630859375,True
['endgame'],800.0,8/8/6pk/7p/5PPP/2R3KK/8/5r2 b - - 0 48,False,False,,,,
"['crushing', 'middlegame', 'short']",1533.0,rbb2rk1/1p2q1pp/p3p3/3N4/4Q3/P2RB3/1PP2PPP/4R1K1 b - - 0 18,True,False,False,,,
"['advancedPawn', 'crushing', 'endgame', 'master', 'promotion', 'rookEndgame', 'short']",1188.0,8/2k5/P1r5/3p3p/4p2P/1R6/2P5/1K6 w - - 2 44,True,False,False,,,
"['advantage', 'attraction', 'long', 'middlegame', 'sacrifice']",2281.0,5b2/3k3r/p2Np3/3pPpQ1/6p1/2q1B1Pr/6KP/1R6 w - - 0 33,True,False,False,,,
"['crushing', 'defensiveMove', 'deflection', 'endgame', 'long', 'pawnEndgame']",2233.0,8/1pp5/p7/4k1p1/1PP3P1/1P1K4/8/8 b - - 0 43,True,False,False,,,
"['discoveredAttack', 'mate', 'mateIn2', 'middlegame', 'short']",1452.0,r2qbk1r/ppp1bnp1/7p/4N3/1P3Q2/2Pp4/PB1P1PPP/R4RK1 w - - 0 16,True,False,False,,,
"['master', 'mate', 'mateIn1', 'middlegame', 'oneMove']",650.0,2r3k1/1p4pp/pnn1p1r1/2NpPpq1/1P1P4/P1R2P1P/3QBBPK/5R2 b - - 0 23,True,False,False,,,
"['kingsideAttack', 'mate', 'mateIn1', 'oneMove', 'opening']",722.0,r1b2rk1/ppp2ppp/2Nb4/4q3/2B5/8/PPPP1PPP/R1BQ1RK1 b - - 0 12,True,True,False,"['opening', 'mateIn1', 'mate', 'kingsideAttack', 'oneMove']",794.6978149414062,True
"['crushing', 'fork', 'middlegame', 'short']",1170.0,r2qk2r/ppp1nppp/2n5/1B2P3/3p4/4PQ1P/PP3PP1/R1B1K2R b KQkq - 1 12,True,False,False,,,
['middlegame'],735.0,4r3/pbk1RpQp/2q5/8/8/2P5/PPP2PPP/R1B3K1 b - - 0 18,True,False,False,,,
"['mate', 'mateIn2', 'middlegame', 'short']",1118.0,3r1k2/pbqB1pp1/1pp4r/5Q2/3P3p/2P5/PP3PP1/4R2K w - - 0 31,True,False,True,,,
"['advancedPawn', 'endgame', 'mate', 'mateIn2', 'short']",1237.0,2k1r2r/pp3R1p/2p1P1p1/q3p3/2PQ4/2N5/PP4PP/6K1 w - - 0 22,True,False,False,,,
"['deflection', 'mate', 'mateIn2', 'middlegame', 'short']",1705.0,2k5/4Q1p1/1qp3p1/p2pBn1r/3N2p1/3P4/5PK1/2R4R b - - 0 34,True,False,False,,,
"['attraction', 'crushing', 'middlegame', 'queensideAttack', 'sacrifice', 'short']",2352.0,1k4r1/1pR5/3pq3/QB2pp2/P4b2/7P/1PP3r1/1K3R2 w - - 7 37,True,False,False,,,
"['deflection', 'endgame', 'exposedKing', 'fork', 'long', 'mate', 'mateIn3']",1010.0,5rk1/2n2p1R/2N1p1p1/8/p1q1P3/1p2QKP1/5P2/8 w - - 2 41,True,False,False,,,
"['advantage', 'middlegame', 'short']",2306.0,3rr1k1/pp3pp1/2p1qn1p/2b4b/2PP4/P3B1PP/1P1QNPB1/1R2R1K1 b - - 0 21,True,False,False,,,
"['crushing', 'endgame', 'exposedKing', 'fork', 'hangingPiece', 'rookEndgame', 'veryLong']",2067.0,3R4/p7/2r1k3/3rP3/4K3/1P4p1/8/8 w - - 0 48,True,False,False,,,
"['advantage', 'long', 'middlegame', 'sacrifice']",2128.0,r6k/pp3p1p/3q1b2/3P1p2/2P1rP2/PB2p1QP/1B2R2K/6R1 b - - 2 33,True,False,False,,,
"['crushing', 'endgame', 'long']",2536.0,8/8/kp6/p2q1p1P/Q4Rp1/1PrP4/P1P5/6K1 b - - 0 36,True,False,False,,,
"['mate', 'mateIn2', 'middlegame', 'short']",535.0,2Q5/4r2p/1pRb2pk/p3rp2/8/P4B2/5PPP/3R2K1 b - - 0 33,True,True,False,"['middlegame', 'mateIn2', 'mate', 'short']",754.2691040039062,True
"['mate', 'mateIn2', 'middlegame', 'short']",974.0,3R1r1k/pb4pp/5q2/1p2R3/1Q6/6PP/PP3P2/2B3K1 b - - 0 31,True,False,False,,,
"['advantage', 'opening', 'pin', 'short']",1245.0,1k1r1bnr/ppp2ppp/3q4/3Pp3/3nPP2/3Q3P/PP3PB1/RNB1K2R w KQ - 0 13,True,False,False,,,
"['advantage', 'master', 'middlegame', 'short']",2032.0,4r2k/6qp/ppNp2rp/3P1p2/2PQ1P2/5P2/P6P/2R2B1K b - - 4 32,True,False,True,,,
"['advancedPawn', 'crushing', 'endgame', 'exposedKing', 'quietMove', 'veryLong']",2589.0,4R3/8/8/1B6/3k1p1p/4p3/r5P1/4K3 b - - 1 58,True,False,False,,,
"['crushing', 'middlegame', 'pin', 'short']",1638.0,3R4/kp6/p1n1b3/2n5/3B4/5Q2/PPB5/1K3Rrr b - - 7 39,True,False,False,,,
"['advantage', 'fork', 'master', 'opening', 'short']",839.0,r1b2k1r/p1p2ppp/2Np2q1/8/2BQ3n/6P1/PP3P1P/R1B2RK1 b - - 0 16,True,True,False,"['opening', 'advantage', 'fork', 'short']",1046.1522216796875,True
"['crushing', 'middlegame', 'short']",1598.0,r4rk1/6qp/b3p3/pp1p1p2/3P3Q/4P3/PP2N1PP/2R2RK1 w - - 2 23,True,False,False,,,
"['advancedPawn', 'endgame', 'knightEndgame', 'mate', 'mateIn2', 'short']",1130.0,8/8/8/8/4k3/1P6/1N1p4/3K4 b - - 1 59,True,False,False,,,
"['advantage', 'hangingPiece', 'middlegame', 'short']",1767.0,r5k1/pppb1ppp/1q1p4/3P2q1/1bPN2P1/1P2rQ1P/PB3n2/2KR1B1R w - - 0 18,True,False,True,,,
"['advantage', 'kingsideAttack', 'opening', 'short']",1697.0,rnb2rk1/ppp2ppp/3p4/1N2q3/2P3n1/4P1P1/P2NP2P/1R1Q1BKR b - - 0 13,True,False,False,,,
"['advantage', 'fork', 'long', 'middlegame']",1804.0,2k2b1r/1pN1pppp/1q3n2/4R1B1/3p4/3P1Q1P/P1P2PP1/3R2K1 b - - 0 21,True,False,False,,,
"['endgame', 'master', 'mate', 'mateIn2', 'short']",1090.0,4r3/1RQ5/6nk/5b2/8/4bK2/8/8 w - - 4 72,True,False,False,,,
"['crushing', 'middlegame', 'short']",2131.0,5r1k/2p3pp/2Bb1q2/4p2b/Q3P3/2B5/Pr3PPP/4RRK1 b - - 1 23,True,False,False,,,
"['advantage', 'attraction', 'endgame', 'fork', 'sacrifice', 'veryLong']",2391.0,8/6rk/3P3p/pp6/4p3/PBP2rPQ/1P3P1K/3R4 b - - 3 41,True,False,False,,,
"['endgame', 'mate', 'mateIn1', 'oneMove']",802.0,r5rk/8/1pQ5/3p4/3b4/7P/P4P2/5K2 w - - 1 30,True,True,False,"['endgame', 'mateIn1', 'mate', 'oneMove']",933.9553833007812,True
"['advantage', 'attraction', 'endgame', 'fork', 'sacrifice', 'veryLong']",2053.0,1rb3k1/3q1pp1/7p/p3R3/2P5/1PQN4/P5pP/6K1 w - - 2 32,True,False,False,,,
"['crushing', 'intermezzo', 'kingsideAttack', 'long', 'opening']",1672.0,r2q1rk1/2p1ppbp/p2p4/1p1b2Np/3P4/3BP3/PPP2PP1/R1BQK1N1 w Q - 0 14,True,False,False,,,
"['crushing', 'deflection', 'endgame', 'master', 'short']",1182.0,4q1k1/1p3p2/2p2Pp1/p4N2/6PQ/4n3/1PP5/2K5 w - - 2 39,True,False,False,,,
"['crushing', 'discoveredAttack', 'long', 'middlegame']",2251.0,2b2k2/R4BbQ/2p1p3/1pNnPp2/1PpP1q2/2P5/5P2/6K1 b - - 1 39,True,False,False,,,
"['crushing', 'discoveredAttack', 'middlegame', 'short']",1091.0,r1b2rk1/p1p2ppp/1p2pn2/8/8/2qB1Q1N/2P2PPP/1K1R3R w - - 0 18,True,True,False,"['middlegame', 'advantage', 'discoveredAttack', 'short']",1071.9366455078125,True
"['advantage', 'defensiveMove', 'endgame', 'fork', 'hangingPiece', 'master', 'short']",1930.0,1r4k1/5p2/3Q4/p2P2pP/6P1/P5r1/3q4/5B1K w - - 0 39,True,False,False,,,
"['endgame', 'mate', 'mateIn1', 'oneMove']",1237.0,4rrk1/7p/5pp1/p2pq3/1p5Q/1P6/1PP5/1K3R1R w - - 0 34,True,True,False,"['endgame', 'mateIn1', 'mate', 'oneMove']",804.7525634765625,True
"['advantage', 'endgame', 'fork', 'long']",1769.0,8/1ppb1pkp/p1nb1p2/8/3P3N/2P3P1/PP3P1P/4R1K1 w - - 3 19,True,False,False,,,
"['crushing', 'defensiveMove', 'endgame', 'long', 'master', 'pawnEndgame', 'zugzwang']",2206.0,8/8/3k4/3p1p1p/5P2/2PK2P1/8/8 w - - 1 47,True,False,False,,,
"['endgame', 'mate', 'mateIn2', 'short']",713.0,6k1/RB3p2/6p1/3r3p/P3RP2/6P1/r6P/6K1 b - - 2 42,True,True,False,"['endgame', 'mateIn2', 'mate', 'short']",1119.91845703125,True
"['advantage', 'opening', 'short', 'trappedPiece']",1358.0,r1b1kb1r/1p3p1p/p1n1p1p1/3pP3/P2P1B1q/2P2P2/3K2PP/R1Q2BNR w kq - 0 14,True,False,True,,,
"['advantage', 'fork', 'middlegame', 'veryLong']",2047.0,1r4k1/4rpp1/B6p/3np3/1p6/1P3P2/1KR1N1PP/4R3 b - - 0 33,True,False,False,,,
"['advantage', 'middlegame', 'short']",1548.0,3r4/pp4pk/6qp/2p5/2B2B2/2P2PQb/PP3P1P/4R2K b - - 2 24,True,False,True,,,
"['mate', 'mateIn1', 'middlegame', 'oneMove']",1288.0,2k4r/p1p2pp1/2Q1p3/4qb2/2P1p3/8/P2B1PP1/R4RK1 b - - 2 21,True,True,False,"['middlegame', 'mateIn1', 'mate', 'oneMove']",819.3499755859375,True
"['endgame', 'master', 'mate', 'mateIn1', 'oneMove']",741.0,5k2/1b1Q2pp/1p2P3/1P6/1N1P4/2P3P1/6PK/5q2 b - - 0 34,True,True,False,"['endgame', 'mateIn1', 'mate', 'oneMove']",926.7913818359375,True
['opening'],822.0,rnb1k1nr/pp3ppp/2p1p3/8/3q4/2NB4/PPP2PPP/R1BQ1RK1 w kq - 2 10,True,False,False,,,
"['crushing', 'middlegame', 'pin', 'short']",1093.0,2kr3r/pppq1ppp/2np4/8/2P3PP/2PB1R2/PP6/R2Q2K1 w - - 1 16,True,False,False,,,
"['mate', 'mateIn1', 'middlegame', 'oneMove']",972.0,1Q2R3/p1pp1p1p/2pk2rB/4r3/8/PPbB4/K1P2qPP/7R b - - 0 22,True,False,False,,,
"['backRankMate', 'long', 'mate', 'mateIn3', 'middlegame', 'sacrifice']",948.0,3r2k1/pp3ppp/1np5/6q1/4P3/1QN1n1rP/P5B1/B4R1K w - - 1 23,True,True,False,"['middlegame', 'mateIn3', 'mate', 'backRankMate', 'sacrifice', 'long']",938.6650390625,True
"['crushing', 'fork', 'opening', 'short']",876.0,3qkbnr/1bp2ppp/8/1p2N3/1nP5/1P2P3/3N1PPP/Q3KB1R b Kk - 0 13,True,False,False,,,
"['mate', 'mateIn1', 'middlegame', 'oneMove']",890.0,r1b3k1/pp4pp/3p4/4p3/1BPpP2q/3P1Pp1/PP2B1P1/R2Q1RK1 b - - 0 19,True,False,False,,,
"['advantage', 'long', 'middlegame']",1681.0,r1b1k2r/ppp2ppp/3p4/8/8/4N3/PPPB2Pq/R2Q1K2 w kq - 0 16,True,False,True,,,
"['advantage', 'deflection', 'endgame', 'short']",1550.0,8/Npk5/3r4/2K2R2/3P4/2P5/Pr6/8 w - - 5 47,True,False,False,,,
"['master', 'mate', 'mateIn1', 'middlegame', 'oneMove']",910.0,6k1/5p1p/2Bp2p1/2nP1P2/4rN1q/1P5r/2QB1RK1/5R2 b - - 1 39,True,False,False,,,
"['advantage', 'long', 'middlegame']",1960.0,6rr/p3b2q/2p2p2/2Pp1k2/3P1P2/P3QP2/RP2K1R1/8 w - - 1 35,True,False,False,,,
"['crushing', 'endgame', 'hangingPiece', 'short']",1681.0,3N1rk1/1pp3p1/2n1p2p/p2B1Q2/8/P7/2P2PPP/6K1 b - - 1 24,True,False,False,,,
"['deflection', 'endgame', 'mate', 'mateIn2', 'short']",1191.0,r1b5/p1p4k/2p4b/6RQ/2r4P/6K1/PPP3P1/2K5 w - - 0 30,False,False,,,,
"['endgame', 'mate', 'mateIn2', 'short']",1564.0,5rk1/p4q1p/6p1/2Rpn3/8/1P1B3Q/P5PP/6K1 b - - 0 28,True,False,False,,,
"['kingsideAttack', 'mate', 'mateIn2', 'middlegame', 'short']",2023.0,2k1b1rr/1p2p3/4N1p1/PRN2p1p/2P3nq/Q7/4BRP1/2Q1B1K1 b - - 0 31,True,False,False,,,
"['mate', 'mateIn1', 'middlegame', 'oneMove']",596.0,r1b1rk2/1p3pp1/pqn2bQ1/3B4/8/P4N1P/1P3PP1/3R1RK1 w - - 0 23,True,True,False,"['middlegame', 'mateIn1', 'mate', 'oneMove']",1000.7245483398438,True
"['mate', 'mateIn2', 'middlegame', 'sacrifice', 'short']",1544.0,r3k2r/1pp2pp1/p3q2p/4pbB1/8/8/PPPR1PPP/R2Q2K1 w kq - 0 17,True,True,False,"['middlegame', 'mateIn2', 'mate', 'short']",770.8729858398438,True
"['advantage', 'middlegame', 'short']",1472.0,r1r5/p1n2ppk/7p/3pPP2/3Pn2N/1P6/2RB2KP/R7 b - - 3 32,True,False,False,,,
"['fork', 'long', 'mate', 'mateIn3', 'middlegame']",2094.0,8/2Q3p1/pN1b1r2/3r4/1p1k4/4pqPp/PP3P1P/4R1K1 w - - 6 37,True,True,False,"['middlegame', 'crushing', 'deflection', 'short']",1802.2789306640625,False
"['crushing', 'defensiveMove', 'long', 'middlegame', 'sacrifice']",2652.0,3rk3/p4p1p/brp1pQ2/2NpPn2/Pq1P4/8/1P5K/R1BR4 w - - 9 29,True,False,False,,,
"['advantage', 'discoveredAttack', 'middlegame', 'short']",1349.0,r1bq2k1/1p3pp1/p1p1rn1p/5Q2/2PP4/4B3/PP2BPPP/3R1RK1 b - - 3 17,True,False,False,,,
"['crushing', 'fork', 'middlegame', 'short']",973.0,5r2/1p1kn3/p5p1/3qp1P1/2Np4/1Q1P1n2/PPP1N3/1K3R2 b - - 9 32,True,False,False,,,
"['backRankMate', 'endgame', 'mate', 'mateIn2', 'sacrifice', 'short']",1363.0,6k1/p4ppp/1p2p3/2R1P3/4Q3/3r1P2/PP1qN1PP/7K b - - 0 28,True,False,False,,,
"['backRankMate', 'mate', 'mateIn2', 'middlegame', 'short']",1217.0,2r3k1/5p2/1Q4p1/5n2/8/1Brp4/PN5P/K2R4 b - - 0 45,True,True,False,"['middlegame', 'mateIn2', 'mate', 'backRankMate', 'short']",619.6998291015625,True
"['discoveredAttack', 'kingsideAttack', 'long', 'mate', 'mateIn3', 'middlegame', 'sacrifice']",1851.0,r5k1/1b4p1/1p1P1p2/1Pp1p1p1/2P3q1/2QB2nR/1B4P1/5RK1 b - - 0 33,True,False,False,,,
"['advantage', 'opening', 'short']",1991.0,r2q1rk1/pp1bbppp/3ppn2/1B2n1B1/8/2P2N2/PP1N1PPP/R2Q1RK1 w - - 0 11,True,False,False,,,
"['advantage', 'long', 'middlegame']",1400.0,3k3r/pR2Rpp1/3B4/3p1qPp/3P3P/2P1Q1K1/P4P2/7r b - - 2 39,True,True,False,"['middlegame', 'mateIn1', 'mate', 'oneMove']",1300.396728515625,False
"['advantage', 'middlegame', 'short']",1481.0,rn3rk1/1pp2p2/p1b1pq1p/2P3B1/3PR3/P4N2/2P2PPP/R1QB2K1 b - - 0 18,True,False,False,,,
"['advantage', 'middlegame', 'short']",1205.0,r3kb1r/1p1qnppp/p2p4/3PP3/Q1N5/2N4P/PP3PP1/R4RK1 b kq - 0 24,True,False,False,,,
"['crushing', 'middlegame', 'short']",1542.0,8/p3Q3/2bNpr2/1p3Pk1/1P1Pn2q/2P4p/P3B2P/R4RK1 b - - 2 34,True,False,False,,,
"['endgame', 'mate', 'mateIn2', 'short']",619.0,6k1/5pp1/2p1p2p/3bN3/1P1P1N2/r3p3/2R3PP/6K1 b - - 1 40,True,True,False,"['endgame', 'mateIn2', 'mate', 'short']",679.7939453125,True
"['advantage', 'endgame', 'master', 'rookEndgame', 'short', 'trappedPiece']",1448.0,5r2/pp3p1k/2p1p2p/7R/3PP1pP/P5r1/1P1K2P1/6R1 w - - 0 40,True,False,False,,,
"['crushing', 'endgame', 'fork', 'short']",957.0,7k/3r2rp/2Np1n2/pp1Pp3/4P2R/P1P1KpP1/1P3P1R/8 b - - 5 30,True,False,False,,,
"['advantage', 'exposedKing', 'middlegame', 'pin', 'veryLong']",2252.0,r5k1/2p1bqp1/pp1pB3/3Pp2p/1PP1P1n1/2N4b/P6N/1RBQK1K1 b - - 1 26,False,False,,,,
"['crushing', 'endgame', 'kingsideAttack', 'long']",1853.0,1b6/pp4k1/4Rrp1/2pB4/3pR3/3P2Pp/PPP2r1P/6K1 b - - 10 42,True,False,False,,,
"['advantage', 'discoveredAttack', 'long', 'middlegame']",1409.0,r4rk1/1p3ppn/p1pp3p/8/4Pq2/1P3B2/5Q2/B4NRK w - - 0 32,True,False,False,,,
"['advantage', 'hangingPiece', 'intermezzo', 'middlegame', 'short']",1344.0,3r1rk1/p1p1q3/2ppb1pp/4p3/2B1P3/1PN2Q2/P1Pb2PP/3R2K1 w - - 0 20,True,False,True,,,
"['advantage', 'fork', 'middlegame', 'short']",1018.0,4k2r/p4p1p/4p1p1/8/2q1nPQ1/P1Pp4/6PP/R1B1R2K b k - 0 20,True,True,False,"['middlegame', 'crushing', 'fork', 'short']",823.8543701171875,True
"['crushing', 'discoveredAttack', 'interference', 'middlegame', 'short']",2053.0,4Rrk1/2p5/p1pb4/3p1pp1/N2P1q2/1PPQ4/P5P1/4R1K1 b - - 0 26,True,False,False,,,
"['attackingF2F7', 'mate', 'mateIn2', 'opening', 'short']",1468.0,r2qkbnr/ppp2ppp/3p4/4N3/2BPP3/8/PP3PPP/RNBbK2R w KQkq - 0 8,True,False,False,,,
"['crushing', 'endgame', 'knightEndgame', 'long', 'quietMove']",1983.0,8/8/2N3p1/5p1p/P1pP1P2/2P3k1/4K3/8 b - - 0 48,True,False,False,,,
"['advantage', 'fork', 'interference', 'long', 'middlegame']",1987.0,4r1k1/1p2rppp/8/p2Q4/1bP1P3/qP3PB1/P3R1PP/3R2K1 b - - 2 24,True,False,False,,,
"['mate', 'mateIn1', 'middlegame', 'oneMove']",1182.0,r4rk1/pp3p1p/6p1/3b1p2/6N1/2Q5/qP3PPP/2R2RK1 w - - 2 19,True,False,False,,,
"['crushing', 'fork', 'middlegame', 'short']",905.0,1rb5/ppNp2kp/3q2p1/7n/8/8/PPPP2PP/R4Q1K w - - 0 19,True,False,False,,,
"['kingsideAttack', 'mate', 'mateIn1', 'middlegame', 'oneMove']",752.0,k2r3r/1b1P1Qp1/p2b4/1p2qB1p/4P3/4B3/PPP2PPP/R4RK1 b - - 0 24,True,True,False,"['middlegame', 'mateIn1', 'mate', 'kingsideAttack', 'oneMove']",879.4142456054688,True
"['crushing', 'long', 'middlegame']",1893.0,3r2k1/pp4pp/q1p2n2/4n3/1B6/1PP1P3/P1Q2PPP/RN4K1 b - - 0 19,True,False,False,,,
"['kingsideAttack', 'mate', 'mateIn1', 'middlegame', 'oneMove']",767.0,r3r1k1/p1q2pbp/1p2p1p1/8/2P3n1/BPN1PQ2/P4PPP/2R2RK1 b - - 2 18,True,True,False,"['middlegame', 'mateIn1', 'mate', 'kingsideAttack', 'oneMove']",738.0098876953125,True
"['advantage', 'defensiveMove', 'middlegame', 'short']",1778.0,r3k2r/p1pn1ppp/1p2p3/1Q1p4/3Pn3/BP2q1R1/P1P1B2P/2KR4 w kq - 0 17,True,False,False,,,
"['crushing', 'defensiveMove', 'endgame', 'fork', 'veryLong', 'zugzwang']",2508.0,8/7k/2n5/1p2r1p1/1PbpP1K1/7P/2QB2P1/8 b - - 0 42,True,False,False,,,
"['crushing', 'endgame', 'long']",1404.0,5r2/pp3pkp/2p1r1p1/4Pq2/4R2Q/P5P1/6P1/3RK2R b - - 2 24,True,False,False,,,
"['advantage', 'endgame', 'short']",1756.0,8/1pb5/p1p1r1kp/2PpBRp1/1P1KP1P1/P5P1/8/8 b - - 7 42,True,False,False,,,
"['crushing', 'long', 'middlegame', 'pin']",1880.0,3r2k1/pp4pp/8/5p2/1PP1pq2/2K4P/PB1Q4/4R2R b - - 1 29,True,False,False,,,
