target_themes,target_rating,fen,is_legal,is_puzzle,counter_intuitive,actual_themes,predicted_rating,themes_match
"['advantage', 'long', 'middlegame']",962.0,5rk1/ppp4p/3pNr2/3P1R2/2P5/6q1/P1Q2RP1/6K1 b - - 0 26,True,False,False,,,
"['advantage', 'endgame', 'hangingPiece', 'long']",2434.0,8/pbp1rR1k/1p5B/1P1PP3/P3q3/6PQ/7P/6K1 b - - 0 34,True,False,False,,,
"['advantage', 'long', 'middlegame']",2487.0,rn2kb1r/ppp1pppp/5n2/8/5Pb1/2NP1QN1/P1qB2PP/R3KB1R w KQkq - 0 9,True,False,False,,,
"['advantage', 'endgame', 'fork', 'short']",1293.0,8/p7/4p2P/2k2p2/2pp1P1K/R1N1rP2/5n2/8 w - - 4 47,True,False,True,,,
"['crushing', 'discoveredAttack', 'middlegame', 'short']",1233.0,r4r1k/ppp4B/3bbp1Q/3q4/8/8/PPP2PPP/R3R1K1 w - - 1 17,True,False,False,,,
"['crushing', 'endgame', 'pawnEndgame', 'quietMove', 'veryLong', 'zugzwang']",1669.0,8/8/6p1/1p2k1p1/1Pp1P2p/2P2KPP/8/8 w - - 0 48,True,False,False,,,
['endgame'],1271.0,2k4r/pp1q1R2/2ppQ3/4p3/3bP3/3P4/PPP3PP/3N3K b - - 1 24,True,False,False,,,
"['kingsideAttack', 'mate', 'mateIn2', 'middlegame', 'short']",976.0,6k1/pp3ppp/n7/3p3q/1P1N1b2/P7/1B2QPPP/2N3K1 b - - 0 25,True,True,False,"['middlegame', 'mateIn2', 'mate', 'kingsideAttack', 'short']",886.6018676757812,True
"['advantage', 'endgame', 'fork', 'short']",1006.0,5r2/1p2qppk/pR5p/3p4/3P1Q2/PP1r3P/6P1/1R5K w - - 0 27,True,True,False,"['endgame', 'advantage', 'fork', 'short']",1146.850830078125,True
"['advantage', 'fork', 'long', 'middlegame']",1904.0,4rrk1/p1q3p1/1pn2PQ1/4p3/8/P1PR3P/2P2PP1/RB4K1 b - - 0 24,True,False,False,,,
"['attraction', 'crushing', 'doubleCheck', 'kingsideAttack', 'long', 'middlegame', 'sacrifice']",1998.0,5r1k/1b4pp/pq6/1p2B3/6n1/Q7/PPR2PPP/1B4K1 w - - 2 29,True,True,False,"['middlegame', 'mateIn1', 'mate', 'hangingPiece', 'oneMove']",833.6708374023438,False
"['kingsideAttack', 'mate', 'mateIn1', 'oneMove', 'opening', 'pin']",1724.0,rn2k2r/pp3ppp/2p3q1/2bpN2n/8/3P1P1b/PPPBRRPP/RN1Q2K1 b kq - 4 13,True,True,False,"['opening', 'mateIn1', 'mate', 'pin', 'kingsideAttack', 'oneMove']",1185.06396484375,True
"['crushing', 'defensiveMove', 'endgame', 'long', 'rookEndgame']",1250.0,8/5p2/rR5k/4PK1p/6pP/5pP1/5P2/8 b - - 5 44,True,False,False,,,
"['bishopEndgame', 'endgame', 'mate', 'mateIn1', 'oneMove']",748.0,8/1b6/p4kpp/P6p/1PBp2PK/3P3P/8/8 b - - 0 40,True,False,False,,,
"['crushing', 'middlegame', 'quietMove', 'short']",2775.0,6rk/1bR2pqp/pp1p3p/3p3r/3N4/PP2P1Pn/1BR2P1K/5Q2 w - - 4 38,True,False,True,,,
"['kingsideAttack', 'mate', 'mateIn1', 'middlegame', 'oneMove']",911.0,r4r1k/ppb2ppp/2p2p2/q3nN2/4N1Q1/3P2P1/1PP2P1P/1K1R3R w - - 2 19,True,True,False,"['middlegame', 'mateIn1', 'mate', 'kingsideAttack', 'oneMove']",698.6363525390625,True
"['mate', 'mateIn2', 'middlegame', 'short']",1614.0,R3r1k1/6p1/1Q1b1n1p/1P2q3/2P5/5B1P/5PP1/R5K1 b - - 2 41,True,True,False,"['middlegame', 'mateIn2', 'mate', 'short']",1159.650146484375,True
"['endgame', 'mate', 'mateIn2', 'short']",1398.0,6k1/pp5p/5p2/3q4/6P1/2P1QN2/PP1r2P1/4nR1K b - - 0 24,True,False,False,,,
"['crushing', 'defensiveMove', 'endgame', 'long', 'rookEndgame']",1242.0,r3r1k1/1p3ppp/8/p2p4/2pP1P2/P1P1R1P1/KPP5/4R3 w - - 0 28,True,True,False,"['endgame', 'mateIn2', 'mate', 'backRankMate', 'rookEndgame', 'short']",589.710205078125,False
"['advantage', 'endgame', 'long']",1994.0,8/N1p2ppp/Bp4n1/2k5/5P2/2P1nRK1/PP1r4/8 w - - 3 27,True,False,False,,,
"['advancedPawn', 'crushing', 'defensiveMove', 'endgame', 'quietMove', 'rookEndgame', 'veryLong']",2763.0,8/8/r7/4p1R1/8/2PPP1p1/4K2k/8 b - - 7 50,True,False,False,,,
"['advantage', 'middlegame', 'pin', 'short']",1730.0,r1b2rk1/pp3ppp/2p2n2/4B3/q2N4/8/PPP2PPP/R2QK2R b KQ - 0 11,True,False,False,,,
"['advantage', 'defensiveMove', 'endgame', 'long', 'pin']",1815.0,5k2/5p1p/pP1Q1qp1/2p5/2Nb4/1P2r3/P4PP1/2R2K2 b - - 1 41,True,False,False,,,
"['fork', 'long', 'mate', 'mateIn3', 'middlegame', 'sacrifice']",968.0,2kr2r1/Rpb5/4p1q1/8/2Np2P1/1Q1P3P/5PK1/2B2R2 b - - 0 30,True,False,False,,,
"['crushing', 'deflection', 'endgame', 'short', 'skewer']",1319.0,8/pbp2R2/1pp3nk/6q1/3P2pp/8/PPPQ4/4B1K1 w - - 3 30,True,False,False,,,
"['advantage', 'endgame', 'fork', 'short']",901.0,r2N1B1k/p5pp/4p3/4q3/2pp4/7P/PP4P1/2R3K1 w - - 0 30,True,True,False,"['endgame', 'advantage', 'fork', 'short']",896.2483520507812,True
"['advantage', 'middlegame', 'short']",1300.0,r3r1k1/pp1q2pp/2n1n3/3p1Q2/5B2/1NP5/PP3PPP/R3R1K1 b - - 0 20,True,False,False,,,
['endgame'],964.0,2q5/pR3p2/Pp2p1p1/1P1pk2p/2r4P/3QP1P1/5P1K/8 w - - 0 46,True,False,False,,,
"['clearance', 'kingsideAttack', 'mate', 'mateIn2', 'middlegame', 'pin', 'sacrifice', 'short']",1797.0,rn3rk1/pp2Qppp/2p5/5b2/8/1B3PqN/PPP3P1/4RR1K w - - 3 20,True,True,False,"['middlegame', 'mateIn2', 'mate', 'sacrifice', 'pin', 'clearance', 'kingsideAttack', 'short']",1448.16162109375,True
"['advancedPawn', 'bishopEndgame', 'crushing', 'endgame', 'short']",1379.0,8/5P2/3K4/b6p/5BpP/2p2kP1/8/8 b - - 0 54,True,False,False,,,
"['crushing', 'hangingPiece', 'opening', 'short']",1872.0,r1bq1rk1/pp4pp/5n2/2pp4/8/2P1BP2/PPQ1N1Pb/RN3RK1 w - - 0 14,True,False,False,,,
"['attraction', 'crushing', 'deflection', 'doubleCheck', 'middlegame', 'sacrifice', 'veryLong']",2717.0,3rkb1r/Q1p1qppp/2P5/4n3/5Bn1/8/PPP2PPP/R3KBNR b KQk - 0 11,True,False,False,,,
"['advantage', 'middlegame', 'short']",2284.0,2rq1rk1/1p4p1/p2b2bp/3p2PB/1P3P2/P1B1P3/7P/2RQ1RK1 b - - 1 25,True,False,False,,,
"['kingsideAttack', 'mate', 'mateIn1', 'middlegame', 'oneMove']",1204.0,2rq1rk1/1p1nbpp1/p3p2p/2p5/P3bP2/1P2PBQ1/1BPN2PP/R5K1 w - - 0 18,True,True,False,"['middlegame', 'mateIn1', 'mate', 'kingsideAttack', 'oneMove']",842.1253662109375,True
"['advantage', 'middlegame', 'short']",1941.0,7k/1b1pnp1p/p3ppr1/1p6/4P2Q/P1qB1NP1/4K2P/5R2 w - - 0 24,True,False,False,,,
"['endgame', 'mate', 'mateIn2', 'rookEndgame', 'short']",805.0,1k6/p5R1/Pp1r3p/2p5/2r5/8/5P1P/4R1K1 w - - 0 36,True,False,False,,,
"['crushing', 'endgame', 'exposedKing', 'fork', 'long']",999.0,k7/1b3p1p/p4P2/1pQ3P1/1P6/P2qn3/1K6/6R1 w - - 9 49,True,False,False,,,
"['crushing', 'kingsideAttack', 'middlegame', 'short']",550.0,r3r1k1/pp3pb1/7p/P1p3pq/1PBp2n1/5N2/2P1QPP1/R3R1K1 w - - 3 29,True,False,False,,,
"['endgame', 'master', 'masterVsMaster', 'mate', 'mateIn2', 'short']",988.0,8/1N2k3/p5Bp/5p2/1PQ2P1K/P3bqP1/8/8 b - - 5 45,True,True,False,"['endgame', 'mateIn1', 'mate', 'oneMove']",1202.3533935546875,False
"['crushing', 'master', 'middlegame', 'veryLong']",2101.0,8/4Qpk1/1p3rp1/p2R2K1/2P1PPBp/1P1R3P/6P1/r6q b - - 0 35,True,False,False,,,
"['blindSwineMate', 'mate', 'mateIn2', 'middlegame', 'short']",1314.0,8/pR5k/2p4p/3pN3/P2Pp1rr/4P1n1/1R1Q4/6K1 b - - 0 48,True,False,False,,,
"['crushing', 'endgame', 'rookEndgame', 'short', 'skewer']",727.0,5k2/R7/7p/5Pp1/KPP5/8/7P/7r b - - 0 45,True,True,False,"['endgame', 'advantage', 'skewer', 'rookEndgame', 'short']",838.3157958984375,True
"['advantage', 'attraction', 'kingsideAttack', 'middlegame', 'pin', 'sacrifice', 'short']",2366.0,3r2r1/1p2kp1p/2b1pn1Q/p1q1b3/P2pP3/1B1N1P2/1PP1N1PP/R4RK1 b - - 4 19,True,False,False,,,
"['crushing', 'defensiveMove', 'middlegame', 'quietMove', 'short']",2450.0,r3q1k1/ppQ3p1/4p1p1/4P3/6n1/1BP5/PP4P1/R1B2K2 b - - 0 22,True,False,False,,,
"['attraction', 'crushing', 'deflection', 'endgame', 'fork', 'long']",2002.0,8/6kp/5pp1/8/3R1nPK/2pB3P/2P2P2/8 b - - 15 45,True,False,True,,,
"['advantage', 'long', 'middlegame']",1735.0,4r1k1/4Prpp/pp1P4/2q5/Pn6/4Q1P1/1B3NBP/1b4K1 w - - 2 32,True,False,False,,,
"['crushing', 'master', 'masterVsMaster', 'middlegame', 'short']",1493.0,r1b2rk1/pp3ppp/3Qp3/8/2q5/6P1/PP2PPBP/R4RK1 b - - 0 15,True,False,False,,,
"['endgame', 'mate', 'mateIn2', 'short']",1665.0,3r1k2/pp2p3/2p2p2/q1p5/5P2/1KP1Q3/PP2B1P1/R7 b - - 2 30,True,False,False,,,
"['advancedPawn', 'crushing', 'endgame', 'rookEndgame', 'veryLong']",1128.0,8/r7/7P/3R2p1/p2P4/6k1/8/6K1 w - - 1 48,True,False,False,,,
"['advantage', 'endgame', 'short']",734.0,r1b1q1k1/pp3Qpp/4p3/2pp4/3P4/P3P3/1PP3PP/4RRK1 b - - 0 18,True,True,False,"['endgame', 'advantage', 'short']",624.6259765625,True
"['advancedPawn', 'crushing', 'endgame', 'master', 'promotion', 'rookEndgame', 'short']",852.0,4rk2/P5R1/4p1pP/2p5/5P2/P3p1P1/8/6K1 b - - 1 43,True,False,True,,,
"['attraction', 'mate', 'mateIn4', 'middlegame', 'sacrifice', 'veryLong']",1517.0,6r1/3pkp2/4p2Q/r7/3qP3/1B2B3/1P3PPP/5RK1 b - - 0 26,True,False,True,,,
"['endgame', 'mate', 'mateIn1', 'oneMove']",877.0,5rk1/pp5p/3pp1p1/8/8/2P3qP/PP1QR1P1/5N1K b - - 0 37,True,True,False,"['endgame', 'mateIn1', 'mate', 'hangingPiece', 'oneMove']",883.7044067382812,True
"['crushing', 'defensiveMove', 'endgame', 'long']",1629.0,8/p4p2/7p/1P2kn2/6K1/3B3P/8/8 w - - 6 50,True,False,False,,,
"['advancedPawn', 'crushing', 'endgame', 'long', 'master', 'trappedPiece']",1111.0,8/8/6B1/2n3P1/6P1/1pk3K1/8/2B5 b - - 2 60,True,False,True,,,
"['endgame', 'mate', 'mateIn1', 'oneMove']",825.0,b5k1/pq4pp/8/4rp2/2P2Q2/1P4P1/P6P/3RR1K1 b - - 1 30,True,False,False,,,
"['kingsideAttack', 'mate', 'mateIn1', 'middlegame', 'oneMove']",611.0,2r2rk1/2q2ppp/p2p1b2/1p1b4/3N2n1/3Q4/PPBB1PPP/2R2RK1 w - - 0 19,True,False,False,,,
"['advantage', 'short']",1500.0,3r1rk1/1p3pb1/2bP1q2/2N1P2R/2Pp2p1/3PpBPP/4Q3/5RK1 b - - 1 26,True,False,False,,,
"['clearance', 'endgame', 'long', 'mate', 'mateIn3', 'sacrifice']",1983.0,R7/1R3p2/1P4p1/3n3p/1r1nPk2/7P/KP3PP1/8 b - - 8 37,True,False,False,,,
"['crushing', 'defensiveMove', 'endgame', 'long', 'pawnEndgame', 'zugzwang']",2157.0,8/8/p6k/1p6/8/PP4K1/8/8 w - - 1 58,True,False,True,,,
"['attraction', 'mate', 'mateIn2', 'middlegame', 'sacrifice', 'short']",1237.0,3k2rr/p1p5/1p3p2/3B4/3P4/2P2P2/5bPB/3Q1R1K b - - 0 33,True,True,False,"['middlegame', 'mateIn2', 'mate', 'attraction', 'sacrifice', 'short']",1284.40771484375,True
"['attackingF2F7', 'discoveredAttack', 'long', 'mate', 'mateIn3', 'opening', 'sacrifice']",1736.0,r1bqkb1r/p1ppnppp/1p6/3NP1N1/2Bn4/8/PPP2PPP/R1B2RK1 w kq - 0 11,True,True,False,"['opening', 'mateIn2', 'mate', 'sacrifice', 'discoveredAttack', 'attackingF2F7', 'short']",1881.4566650390625,True
"['mate', 'mateIn1', 'middlegame', 'oneMove']",1727.0,3r1k2/5r1p/4bQp1/3q1p2/2p2B2/2P5/1P2R2P/5K2 w - - 8 43,True,True,False,"['middlegame', 'advantage', 'exposedKing', 'veryLong']",2054.367919921875,False
"['advantage', 'deflection', 'endgame', 'short']",1074.0,4rk2/2p2pp1/2Qq3p/8/1P6/P6P/5PP1/2R3K1 b - - 0 29,True,True,False,"['endgame', 'advantage', 'deflection', 'short']",1203.8275146484375,True
"['endgame', 'kingsideAttack', 'mate', 'mateIn2', 'short']",671.0,6k1/p4r1p/1p4p1/5pQ1/2PBr1b1/1PP5/P2R2PP/6K1 b - - 6 31,True,False,True,,,
"['advantage', 'long', 'middlegame']",1580.0,4k3/5pp1/2qbp1p1/pp3r1r/2p1B3/P1P3PP/1P3Q1K/R3B2R b - - 0 34,True,False,False,,,
"['advantage', 'endgame', 'short']",2208.0,1k6/1p1b1p2/pqpP2p1/6n1/P2RP3/1pB2P2/4B3/8 w - - 1 40,False,False,,,,
"['advancedPawn', 'endgame', 'mate', 'mateIn2', 'promotion', 'queenEndgame', 'short']",1969.0,Q7/8/8/5q2/8/4K2k/7P/8 b - - 1 46,True,False,False,,,
"['mate', 'mateIn1', 'oneMove', 'opening']",764.0,rn3rk1/ppp2pPp/8/3B2q1/5n2/1Q3P1b/PP3P1P/RNBR3K b - - 2 15,True,False,False,,,
"['crushing', 'endgame', 'knightEndgame', 'long', 'quietMove']",2304.0,8/7n/7P/4p3/p2N4/k1P5/3K4/8 w - - 0 47,True,False,False,,,
"['mate', 'mateIn1', 'middlegame', 'oneMove', 'smotheredMate']",988.0,r1b3rk/1pqnp1bp/p1n3pN/5p2/8/4BN2/PPP3PP/2KR1B1R w - - 0 19,True,True,False,"['opening', 'mateIn1', 'mate', 'smotheredMate', 'oneMove']",901.676025390625,True
"['advantage', 'defensiveMove', 'middlegame', 'short']",1611.0,4k2r/1p3ppp/p1rP4/3QP3/5P2/P6P/2q5/2BK1R1R w k - 1 28,True,False,False,,,
"['advantage', 'endgame', 'long']",2721.0,7Q/q6p/5rp1/p3kp2/PpB5/6P1/5P1P/5K2 w - - 17 54,True,False,True,,,
"['attraction', 'endgame', 'long', 'mate', 'mateIn3', 'sacrifice']",1427.0,5k2/pp1n1ppp/1q6/3p4/3r1P2/1P2Q3/P3B1PP/4R1K1 w - - 1 26,True,False,False,,,
"['crushing', 'endgame', 'short']",1469.0,7k/p1pbQ2p/1p1p2r1/3P4/2P2p1q/1P3P2/P4RK1/6R1 w - - 0 37,True,False,False,,,
"['crushing', 'kingsideAttack', 'middlegame', 'short']",1999.0,r5k1/1p1b2p1/2p5/P2ppn2/2P3Q1/P3r2q/1B1N2RN/R5K1 b - - 1 28,True,False,False,,,
"['endgame', 'mate', 'mateIn1', 'oneMove', 'rookEndgame']",999.0,8/7P/3kp3/2p3R1/1p1pKP2/rP1P1P2/2P3R1/r7 b - - 0 38,True,True,False,"['endgame', 'mateIn2', 'mate', 'rookEndgame', 'short']",1120.177734375,True
"['advantage', 'long', 'middlegame']",1957.0,4rk2/ppqnrpb1/2p3pp/6N1/2QP4/4N3/P1P2PPP/1R3RK1 w - - 0 20,True,False,True,,,
"['advantage', 'middlegame', 'short']",2022.0,r2q2k1/1bp1p2R/p3N1p1/1p1n4/3PBr2/5P2/PPPQ2P1/R3K3 b Q - 4 19,True,False,False,,,
"['advantage', 'endgame', 'short']",1319.0,2r5/kbpr4/1p2q1r1/p4R1P/8/PP6/5Q2/1KR5 w - - 3 46,True,False,False,,,
"['advancedPawn', 'crushing', 'endgame', 'master', 'promotion', 'short']",1107.0,8/5Pk1/7p/3BP3/3r4/p3r3/K5P1/8 w - - 1 54,True,False,False,,,
"['kingsideAttack', 'mate', 'mateIn2', 'middlegame', 'short']",1480.0,r3r1k1/ppq2pp1/2p2b1p/3p4/3P4/P1PBR1PP/1PQn1P2/4R1K1 w - - 0 19,True,True,False,"['middlegame', 'mateIn2', 'mate', 'kingsideAttack', 'short']",973.1339721679688,True
"['endgame', 'long', 'mate', 'mateIn3', 'sacrifice']",976.0,5rk1/pp3p1n/2p2Pp1/8/3P3P/q7/4R1Q1/6RK w - - 1 33,True,False,False,,,
"['attraction', 'crushing', 'deflection', 'exposedKing', 'kingsideAttack', 'long', 'middlegame']",1590.0,5qk1/4r1p1/p1p1p2p/3pQ2P/1PpP3r/P1P3R1/6R1/1B4K1 b - - 0 35,True,False,False,,,
"['backRankMate', 'mate', 'mateIn2', 'middlegame', 'short']",880.0,r1b1r1k1/pp1p1ppp/1b1p4/3P2q1/1PnN4/4R3/P1P1QPPP/RN4K1 w - - 0 16,True,True,False,"['middlegame', 'mateIn1', 'mate', 'backRankMate', 'hangingPiece', 'oneMove']",719.69677734375,True
"['crushing', 'master', 'middlegame', 'short']",1638.0,r5rk/ppp5/3p1P1q/3PnQ2/2P1N3/7P/PP3P2/R5RK b - - 0 27,True,False,True,,,
"['bishopEndgame', 'crushing', 'endgame', 'short']",1845.0,8/4b3/4p3/1p1k3p/p1pP1B1P/P1P1K3/1P6/8 b - - 3 48,True,False,False,,,
"['kingsideAttack', 'mate', 'mateIn1', 'middlegame', 'oneMove']",1098.0,rnb2rk1/pp1qp1bp/4N2Q/3p1p1p/3P1P2/3BP3/PP3nP1/RNB1K3 w Q - 6 15,True,True,False,"['middlegame', 'mateIn1', 'mate', 'kingsideAttack', 'oneMove']",992.1489868164062,True
"['endgame', 'mate', 'mateIn1', 'oneMove', 'queenEndgame']",1096.0,6k1/8/8/1P5p/P4pP1/8/5qPK/6Q1 b - - 0 55,True,True,False,"['endgame', 'mateIn1', 'mate', 'queenEndgame', 'oneMove']",952.6552124023438,True
"['crushing', 'endgame', 'quietMove', 'short']",1987.0,3b3k/3R4/8/p1pB2q1/2Pp4/1r1P2P1/Q5KP/8 b - - 0 44,True,False,False,,,
"['attraction', 'endgame', 'equality', 'sacrifice', 'short']",1675.0,3r3k/5Rp1/1Qpq3p/1p2p3/8/P1PP4/1P5r/1K1R4 w - - 0 28,True,False,False,,,
"['crushing', 'endgame', 'quietMove', 'short']",1822.0,4k1r1/1p5Q/p7/1q2p3/5pP1/5P2/PP2r2P/2R2K2 w - - 0 36,True,False,False,,,
"['crushing', 'endgame', 'long', 'master']",1496.0,8/3k4/p3p1Q1/3qP1B1/8/3P4/5PPK/1r6 b - - 0 43,True,False,True,,,
"['kingsideAttack', 'mate', 'mateIn1', 'middlegame', 'oneMove']",786.0,r6r/pp1k1p2/2nb2p1/1B1pq2p/1P6/B7/P2N1PPP/R2Q1RK1 b - - 1 20,True,True,False,"['middlegame', 'mateIn1', 'mate', 'kingsideAttack', 'oneMove']",758.0711059570312,True
"['crushing', 'fork', 'opening', 'short']",962.0,2rqkb1r/pp3ppp/n1n1pn2/1Npp4/3P1B2/P3PN2/1PP2PPP/R2QK2R b KQk - 2 8,True,False,False,,,
"['advancedPawn', 'advantage', 'endgame', 'long', 'sacrifice']",2725.0,8/ppp2B2/3k4/4p1NP/P1P1Pr2/3n2K1/1P6/8 w - - 7 41,True,False,False,,,
"['crushing', 'long', 'middlegame', 'pin']",2667.0,2k5/1r2RN2/p2p1Q2/8/P1pB4/1q1bKPPp/7P/2K5 b - - 2 44,False,False,,,,
"['advantage', 'endgame', 'short']",1573.0,5rk1/1b3p1p/p3p1p1/1p4q1/3R4/1B3P1P/PPPQ2P1/6K1 b - - 0 25,True,False,False,,,
"['advantage', 'endgame', 'long', 'pin']",1837.0,1r4k1/6pp/p3Pn2/2R5/2P2N2/7P/Pr4P1/2R3K1 b - - 0 28,True,False,False,,,
"['backRankMate', 'endgame', 'mate', 'mateIn2', 'sacrifice', 'short']",745.0,5rk1/ppp3p1/8/6n1/2P1p1Q1/2B5/PP3qPP/R6K b - - 1 20,True,True,False,"['endgame', 'mateIn2', 'mate', 'backRankMate', 'sacrifice', 'short']",710.584716796875,True
"['crushing', 'discoveredAttack', 'endgame', 'short']",1309.0,8/4kp1p/pNq1pp2/2P5/1p2r3/1P3QP1/P4P1K/2R5 b - - 2 32,True,True,False,"['endgame', 'advantage', 'deflection', 'long']",1386.441650390625,False
"['endgame', 'mate', 'mateIn2', 'rookEndgame', 'short']",444.0,3r4/p1p5/4R3/8/2P2R2/1P5k/P4P2/6K1 b - - 0 42,True,True,False,"['endgame', 'mateIn2', 'mate', 'rookEndgame', 'short']",612.1903076171875,True
"['advantage', 'endgame', 'master', 'quietMove', 'short']",2209.0,6k1/5pp1/Qp6/4p3/2P1B1P1/P4P2/4q3/7K b - - 0 45,True,False,False,,,
"['crushing', 'long', 'middlegame']",2082.0,7r/1b1n1p2/p2p2pr/kpqPp1Q1/2P1P3/3R4/PP1NNP2/5KR1 w - - 5 31,True,False,False,,,
"['crushing', 'middlegame', 'short']",1912.0,6k1/2Rr1p1p/1B4p1/pq1p4/r2P4/4PQ2/P4PPP/R5K1 b - - 0 30,True,False,False,,,
"['endgame', 'fork', 'mate', 'mateIn2', 'short']",994.0,8/8/5q1p/3Q2p1/4P3/6k1/1r4PR/4R1K1 b - - 5 56,True,True,False,"['endgame', 'mateIn2', 'mate', 'fork', 'short']",1142.7041015625,True
"['kingsideAttack', 'mate', 'mateIn2', 'middlegame', 'sacrifice', 'short', 'smotheredMate']",1331.0,r1b2rk1/ppp2ppp/3p4/3P4/2Bbn3/B4N2/P2N1qPP/R2QR2K b - - 1 17,True,True,False,"['opening', 'mateIn2', 'mate', 'smotheredMate', 'sacrifice', 'kingsideAttack', 'short']",1423.4376220703125,True
"['advancedPawn', 'attraction', 'crushing', 'exposedKing', 'long', 'middlegame', 'queensideAttack', 'sacrifice']",1854.0,k1r5/5pbp/PPqp2p1/3n4/4p3/8/2QB1PPP/R5K1 w - - 0 34,True,False,False,,,
"['endgame', 'mate', 'mateIn2', 'short']",1160.0,8/pb3pk1/1p2P1pR/4q1B1/3p4/1Q3B2/PP4P1/6K1 b - - 3 28,True,False,False,,,
"['mate', 'mateIn1', 'oneMove', 'opening']",1274.0,r1b1kr2/ppp1n1pp/8/2b2qN1/2B3n1/3Q4/PPp2PPP/RNB2RK1 w q - 0 13,True,False,False,,,
"['crushing', 'middlegame', 'short', 'skewer']",788.0,2r3k1/pprb1p1p/4pp2/3p4/8/3PP3/3NNPPP/2R1K2R b K - 0 20,True,True,False,"['middlegame', 'crushing', 'short']",640.353759765625,True
"['crushing', 'endgame', 'long', 'skewer']",978.0,8/1p6/p5QP/1k1pPp2/3P1P1P/5NK1/8/7q b - - 0 43,True,False,True,,,
"['advantage', 'middlegame', 'veryLong']",1839.0,r1b2rk1/1pp2p1p/p2b1q2/3p3Q/8/1P2P3/P1PPB1PP/RN3RK1 b - - 1 13,True,False,False,,,
"['clearance', 'intermezzo', 'kingsideAttack', 'long', 'mate', 'mateIn3', 'middlegame', 'sacrifice']",1207.0,r2q1rk1/4bbpp/n1p2p2/1p2p3/pP2P1NN/P1P3QP/B4PP1/R1B1n1K1 w - - 0 23,True,False,False,,,
"['advantage', 'deflection', 'long', 'middlegame']",2404.0,r1b1Nk2/pp1p1p1p/2n1p1p1/8/2P1n3/3Q4/P3qPPP/R4RK1 w - - 0 18,True,False,False,,,
"['endgame', 'master', 'mate', 'mateIn1', 'oneMove', 'queenEndgame']",597.0,5k2/p4p2/4pQpK/4P1P1/3P1Pq1/8/P6P/8 b - - 0 38,True,True,False,"['endgame', 'mateIn1', 'mate', 'queenEndgame', 'oneMove']",989.6580810546875,True
"['crushing', 'endgame', 'long', 'rookEndgame', 'zugzwang']",1086.0,3r4/7p/4p1p1/1p2Pp2/pPk2P1P/R1P3P1/P1K5/8 b - - 0 39,True,False,False,,,
"['crushing', 'long', 'middlegame', 'quietMove']",2721.0,r7/5p1b/p2B4/1k4p1/2pP2n1/R7/1PP4r/3R2K1 w - - 2 36,True,False,False,,,
"['crushing', 'endgame', 'fork', 'short']",884.0,R7/7p/4b1p1/4k2P/p5P1/8/5PK1/8 b - - 0 48,True,True,False,"['endgame', 'crushing', 'fork', 'short']",898.9087524414062,True
"['advantage', 'exposedKing', 'long', 'middlegame']",1932.0,r3r1k1/ppp5/4q1p1/3R1p2/4n3/1P3Q2/PBP3P1/1K2R3 w - - 0 26,True,False,False,,,
"['advantage', 'long', 'opening']",1680.0,r2qkb1r/pp3ppp/2p5/2pp2N1/B5b1/8/PPPP1PPP/RNBQ1RK1 b kq - 0 9,True,False,False,,,
"['crushing', 'master', 'opening', 'short']",2254.0,r1b1k2r/3p1pp1/pp2pn2/2b1n2p/P2NP3/4B1qP/1PPNBPP1/R2Q1RK1 b kq - 3 12,True,False,True,,,
"['advantage', 'endgame', 'fork', 'short']",1014.0,5rk1/p4ppp/2q1p3/2p2N2/8/1P2P3/P4PPP/3R2K1 w - - 0 24,True,True,False,"['endgame', 'advantage', 'fork', 'short']",861.7084350585938,True
"['mate', 'mateIn2', 'middlegame', 'short']",1007.0,r4k2/p4p2/2p3r1/2RpB2p/3Pp3/1PQ1P1qb/P5P1/6RK b - - 1 28,True,False,False,,,
"['crushing', 'endgame', 'long']",1033.0,r6r/5k1p/p3pqp1/3p4/5NQ1/1P6/P4PPP/R5K1 w - - 1 28,True,False,False,,,
"['advantage', 'endgame', 'long']",1248.0,r5k1/6pQ/p7/4q3/1p4b1/1Pp1P3/P1B3PP/2KR4 b - - 1 25,True,False,False,,,
"['mate', 'mateIn2', 'middlegame', 'short']",1703.0,1r1r1k2/1p4pp/5n2/p5N1/Pq1p4/1B3PP1/1P5P/2KRR3 w - - 3 28,True,False,False,,,
"['mate', 'mateIn1', 'middlegame', 'oneMove', 'smotheredMate']",944.0,2r2rk1/p5pp/bp2p3/3pBp2/2PP4/1Q2PP1n/P5PP/1BR3RK b - - 0 22,True,True,False,"['middlegame', 'mateIn1', 'mate', 'smotheredMate', 'oneMove']",886.9591064453125,True
"['advantage', 'discoveredAttack', 'middlegame', 'short']",1277.0,5rk1/ppr2ppp/2bbp3/3p2P1/P1Pp1P1q/1P1Q2N1/7P/R3BRK1 w - - 3 22,True,False,True,,,
"['crushing', 'endgame', 'short']",531.0,4k3/5p1p/4pP1p/2pp1r1P/1n6/8/R6K/1R6 w - - 4 35,True,False,False,,,
"['endgame', 'master', 'mate', 'mateIn1', 'oneMove']",1407.0,1r2k3/1q3p1p/p3bPp1/2Q1P3/6P1/K1R4P/R7/8 b - - 4 41,True,True,False,"['endgame', 'advantage', 'short']",1500.1099853515625,False
